,ID,os,day,day.of.week,within.day,SurveyType,RunTimestamp,SubmissionTimestamp,v1,v2,v3,t1,t2,t3,f1,f2,f3,WHAT,HOW,WHOM,nPeople,d1,d2,d3,d4,c1,c2,c3,gender,age,job,jobOut,job_sector,work_hours,noQs,respRate
126,S011,iOS,1,1,3,work,58:49.0,00:37.4,4,4,4,4,4,5,4,4,6,NETWORKING,PHONE,COLL,70,6,6,6,6,2,2,2,M,29,General and keyboard clerks,FALSE,Private,37,0,3
127,S011,iOS,1,1,4,work,21:44.3,23:18.6,4,4,4,4,4,4,4,4,4,NETWORKING,PHONE,COLL,70,4,4,4,4,4,4,4,M,29,General and keyboard clerks,FALSE,Private,37,0,3
128,S011,iOS,1,1,6,work,31:13.8,31:54.1,4,4,4,4,4,4,4,4,1,"ACQUISITION,NETWORKING",PHONE,COLL,70,6,6,6,6,NA,NA,NA,M,29,General and keyboard clerks,FALSE,Private,37,0,3
129,S011,iOS,1,1,7,work,05:49.3,06:38.2,5,3,5,3,5,5,5,3,5,NETWORKING,PHONE,COLL,70,6,7,6,6,2,NA,NA,M,29,General and keyboard clerks,FALSE,Private,37,0,3
130,S011,iOS,2,3,1,baseline,15:02.5,16:00.3,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,29,General and keyboard clerks,FALSE,Private,37,0,3
131,S011,iOS,2,3,2,work,20:08.1,21:04.1,3,2,3,2,2,2,2,2,3,ACQUISITION,FACE2FACE,COLL,5,4,4,4,3,6,5,5,M,29,General and keyboard clerks,FALSE,Private,37,0,3
132,S011,iOS,2,3,4,work,30:34.1,31:29.5,3,2,2,2,2,2,2,2,2,ACQUISITION,FACE2FACE,COLL,5,4,4,4,4,NA,NA,NA,M,29,General and keyboard clerks,FALSE,Private,37,0,3
133,S011,iOS,2,3,5,work,50:36.7,51:40.2,3,2,2,6,2,2,3,2,3,ACQUISITION,FACE2FACE,COLL,5,5,5,5,5,3,3,3,M,29,General and keyboard clerks,FALSE,Private,37,0,3
134,S011,iOS,2,3,6,work,25:21.6,26:21.1,4,4,4,4,4,4,4,4,4,ANALYSIS,PC,COLL,70,5,5,6,5,2,2,2,M,29,General and keyboard clerks,FALSE,Private,37,0,3
135,S011,iOS,3,5,2,work,41:12.0,43:00.3,4,4,4,4,4,4,4,4,4,ACQUISITION,PC,COLL,70,4,4,4,4,4,4,4,M,29,General and keyboard clerks,FALSE,Private,37,0,3
136,S011,iOS,3,5,3,work,57:40.5,58:46.4,4,4,4,4,4,4,4,4,4,ANALYSIS,PC,COLL,70,4,4,4,4,4,4,4,M,29,General and keyboard clerks,FALSE,Private,37,0,3
137,S011,iOS,3,5,4,work,34:15.6,35:06.9,4,4,4,4,4,4,4,4,4,AUTHORING,SKYPE,COLL,7,6,6,6,6,6,7,6,M,29,General and keyboard clerks,FALSE,Private,37,0,3
138,S011,iOS,3,5,7,work,15:06.6,15:56.7,4,4,4,4,4,4,4,4,4,AUTHORING,PC,COLL,3,3,3,3,3,3,3,3,M,29,General and keyboard clerks,FALSE,Private,37,0,3
139,S012,iOS,1,1,3,work,59:21.8,03:08.6,2,2,2,4,3,3,5,4,4,"ANALYSIS,NETWORKING","PC,SKYPE",EXTERNAL,2,5,4,6,5,1,6,4,F,33,Business and administration professionals,FALSE,Private,45,0,1
140,S012,iOS,1,1,7,work,09:08.0,14:12.2,3,5,3,5,3,4,4,5,4,"NETWORKING,ACQUISITION","PHONE,FACE2FACE",UNDER,5,5,5,6,5,2,7,7,F,33,Business and administration professionals,FALSE,Private,45,0,1
141,S012,iOS,2,3,1,baseline,15:11.9,16:56.3,2,2,2,6,5,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,33,Business and administration professionals,FALSE,Private,45,0,1
142,S012,iOS,2,3,2,work,27:42.2,30:11.1,3,2,2,5,3,3,4,4,3,ACQUISITION,SMARTPHONE,ALONE,0,2,2,5,3,5,7,NA,F,33,Business and administration professionals,FALSE,Private,45,0,1
143,S012,iOS,3,5,2,work,40:05.9,43:17.0,2,5,3,6,5,4,3,4,3,"AUTHORING,ACQUISITION",PC,ALONE,0,5,5,4,4,4,7,7,F,33,Business and administration professionals,FALSE,Private,45,0,1
144,S012,iOS,3,5,3,work,55:52.7,59:08.6,2,3,3,5,4,3,2,4,3,"ANALYSIS,ACQUISITION",PC,ALONE,0,5,6,6,6,7,7,5,F,33,Business and administration professionals,FALSE,Private,45,0,1
145,S012,iOS,3,5,5,work,06:44.1,08:06.5,2,4,3,3,3,3,2,3,2,ANALYSIS,PC,ALONE,0,2,2,2,2,6,7,7,F,33,Business and administration professionals,FALSE,Private,45,0,1
146,S013,Android,1,5,1,baseline,15:00.2,21:11.6,2,2,3,2,3,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,51,"Chief executives, senior officials and legislators",FALSE,Private,45,0,3
147,S013,Android,1,5,2,work,24:51.1,36:37.1,6,2,2,2,2,2,4,1,2,NETWORKING,FACE2FACE,COLL,5,6,7,7,7,7,7,4,M,51,"Chief executives, senior officials and legislators",FALSE,Private,45,0,3
148,S013,Android,1,5,3,work,09:15.5,11:17.4,2,2,2,2,3,4,3,3,5,ANALYSIS,FACE2FACE,"COLL,UNDER",4,6,6,6,6,3,5,6,M,51,"Chief executives, senior officials and legislators",FALSE,Private,45,0,3
149,S013,Android,1,5,4,work,25:32.1,21:29.3,1,2,2,2,3,2,4,2,5,AUTHORING,PC,COLL,2,6,6,6,6,2,6,4,M,51,"Chief executives, senior officials and legislators",FALSE,Private,45,0,3
150,S013,Android,2,3,2,work,38:28.2,59:15.6,2,2,1,2,1,1,2,2,1,ACQUISITION,PC,ALONE,0,6,6,6,6,6,6,6,M,51,"Chief executives, senior officials and legislators",FALSE,Private,45,0,3
151,S013,Android,2,3,4,work,38:32.3,40:25.0,1,2,1,2,2,2,1,3,2,OTHER,FACE2FACE,COLL,4,6,6,7,6,6,6,3,M,51,"Chief executives, senior officials and legislators",FALSE,Private,45,0,3
152,S013,Android,2,3,5,work,54:43.2,00:30.9,1,2,1,7,1,2,1,2,2,ACQUISITION,FACE2FACE,COLL,3,7,7,7,7,4,7,7,M,51,"Chief executives, senior officials and legislators",FALSE,Private,45,0,3
153,S013,Android,2,3,6,work,29:23.2,35:47.1,1,2,2,2,2,2,1,2,1,ANALYSIS,FACE2FACE,COLL,2,7,6,7,6,4,6,7,M,51,"Chief executives, senior officials and legislators",FALSE,Private,45,0,3
154,S013,Android,2,3,7,work,04:23.3,15:23.4,1,4,3,2,3,3,2,3,5,NETWORKING,PAPER,COLL,3,6,6,6,5,4,4,6,M,51,"Chief executives, senior officials and legislators",FALSE,Private,45,0,3
155,S013,Android,3,1,1,baseline,15:00.2,53:14.9,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,51,"Chief executives, senior officials and legislators",FALSE,Private,45,0,3
156,S013,Android,3,1,2,work,25:09.9,41:58.8,2,4,4,2,3,4,4,4,4,ACQUISITION,PC,ALONE,0,4,4,4,4,4,4,4,M,51,"Chief executives, senior officials and legislators",FALSE,Private,45,0,3
157,S013,Android,3,1,4,work,35:13.5,41:38.1,4,4,4,5,4,3,4,4,4,ANALYSIS,PC,ALONE,0,5,5,6,5,2,5,5,M,51,"Chief executives, senior officials and legislators",FALSE,Private,45,0,3
158,S013,Android,3,1,6,work,30:01.0,34:45.3,2,4,3,2,3,3,5,4,5,NETWORKING,FACE2FACE,"COLL,OTHER",3,4,5,5,5,4,5,6,M,51,"Chief executives, senior officials and legislators",FALSE,Private,45,0,3
159,S013,Android,3,1,7,work,04:17.9,11:05.9,2,4,4,5,3,4,4,6,5,ACQUISITION,PC,ALONE,0,4,5,4,4,5,4,4,M,51,"Chief executives, senior officials and legislators",FALSE,Private,45,0,3
160,S014,Android,1,1,1,baseline,15:00.7,25:26.6,3,2,4,4,4,4,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,32,Science and engineering professionals,FALSE,Private,38,0,3
161,S014,Android,1,1,2,work,21:16.6,40:16.6,4,4,4,3,4,4,4,4,4,ACQUISITION,PC,ALONE,0,5,4,5,4,5,5,5,F,32,Science and engineering professionals,FALSE,Private,38,0,3
162,S014,Android,1,1,3,work,06:21.9,14:44.2,3,5,4,3,4,3,5,4,4,OTHER,PC,ALONE,0,5,5,5,5,6,5,5,F,32,Science and engineering professionals,FALSE,Private,38,0,3
163,S014,Android,1,1,4,work,39:39.5,43:55.9,2,2,4,2,3,4,4,4,4,BREAK,PC,ALONE,0,4,4,4,4,6,5,5,F,32,Science and engineering professionals,FALSE,Private,38,0,3
164,S014,Android,1,1,5,work,08:16.6,17:28.0,4,4,4,4,4,4,4,4,4,ACQUISITION,PC,ALONE,0,4,4,4,4,4,4,5,F,32,Science and engineering professionals,FALSE,Private,38,0,3
165,S014,Android,1,1,6,work,39:18.6,57:27.9,4,4,4,4,4,4,5,5,5,ACQUISITION,PC,COLL,1,4,3,3,3,5,3,3,F,32,Science and engineering professionals,FALSE,Private,38,0,3
166,S014,Android,2,3,1,baseline,15:00.2,23:20.9,3,4,3,3,3,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,32,Science and engineering professionals,FALSE,Private,38,0,3
167,S014,Android,2,3,2,work,33:27.7,42:57.1,4,4,5,4,5,4,5,4,4,ACQUISITION,PC,ALONE,0,5,4,6,4,5,6,5,F,32,Science and engineering professionals,FALSE,Private,38,0,3
168,S014,Android,2,3,3,work,04:50.7,38:15.2,4,4,4,4,4,4,4,4,4,OTHER,PAPER,COLL,1,4,4,2,4,6,6,6,F,32,Science and engineering professionals,FALSE,Private,38,0,3
169,S014,Android,2,3,5,work,51:54.8,53:59.2,5,4,5,4,5,5,5,5,4,OTHER,PAPER,ALONE,0,4,4,3,5,5,5,4,F,32,Science and engineering professionals,FALSE,Private,38,0,3
170,S014,Android,2,3,7,work,56:32.7,03:04.5,3,4,2,4,4,4,5,6,5,OTHER,FACE2FACE,COLL,1,5,4,5,5,4,4,4,F,32,Science and engineering professionals,FALSE,Private,38,0,3
171,S014,Android,3,5,1,baseline,15:00.3,18:25.0,3,4,3,4,3,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,32,Science and engineering professionals,FALSE,Private,38,0,3
172,S014,Android,3,5,5,work,26:03.7,34:40.8,3,4,4,4,3,3,4,4,5,BREAK,PC,ALONE,0,5,5,5,4,6,6,4,F,32,Science and engineering professionals,FALSE,Private,38,0,3
173,S014,Android,3,5,6,work,02:04.6,04:39.0,4,4,4,4,4,3,5,5,5,ACQUISITION,PC,ALONE,0,4,4,5,5,5,5,4,F,32,Science and engineering professionals,FALSE,Private,38,0,3
174,S014,Android,3,5,7,work,58:50.7,15:06.7,3,3,4,3,3,3,4,6,5,OTHER,OTHER,ALONE,0,5,5,5,5,3,5,4,F,32,Science and engineering professionals,FALSE,Private,38,0,3
175,S015,iOS,1,1,4,work,41:08.3,47:12.5,6,6,6,6,4,4,3,5,4,ANALYSIS,PAPER,COLL,4,4,6,6,6,1,3,1,NA,NA,NA,FALSE,NA,NA,1,2
176,S015,iOS,1,1,5,work,02:55.2,04:10.5,4,3,4,5,3,5,5,5,5,BREAK,PC,ALONE,0,4,4,4,5,3,4,3,NA,NA,NA,FALSE,NA,NA,1,2
177,S015,iOS,1,1,7,work,59:27.8,01:17.4,4,3,4,5,3,4,5,5,6,ANALYSIS,PHONE,"UNDER,EXTERNAL",3,5,3,5,6,3,4,2,NA,NA,NA,FALSE,NA,NA,1,2
178,S015,iOS,2,3,2,work,34:41.9,07:07.0,4,5,4,5,4,5,3,5,3,"BREAK,NETWORKING",FACE2FACE,"COLL,UNDER",2,5,4,4,5,4,5,5,NA,NA,NA,FALSE,NA,NA,1,2
179,S015,iOS,3,5,5,work,51:57.3,53:10.6,5,6,6,4,4,4,5,5,6,AUTHORING,PC,ALONE,0,5,5,6,5,3,4,2,NA,NA,NA,FALSE,NA,NA,1,2
180,S016,iOS,1,3,2,work,25:27.7,27:55.1,3,4,1,1,1,1,4,5,3,"ACQUISITION,NETWORKING",PC,COLL,2,4,1,4,1,1,5,6,F,24,Business and administration professionals,FALSE,Private,50,0,3
181,S016,iOS,1,3,4,work,24:50.9,26:38.3,1,4,1,1,1,1,3,3,2,"ACQUISITION,NETWORKING",PC,COLL,2,4,1,6,3,5,7,7,F,24,Business and administration professionals,FALSE,Private,50,0,3
182,S016,iOS,1,3,5,work,58:42.9,00:10.2,2,4,1,2,1,1,4,2,2,"ACQUISITION,NETWORKING","PC,FACE2FACE",COLL,2,4,1,5,1,7,7,7,F,24,Business and administration professionals,FALSE,Private,50,0,3
183,S016,iOS,1,3,6,work,36:46.4,38:35.0,4,4,1,1,1,1,4,3,3,ACQUISITION,"PC,FACE2FACE",COLL,2,3,1,4,3,7,7,7,F,24,Business and administration professionals,FALSE,Private,50,0,3
184,S016,iOS,1,3,7,work,06:39.9,10:52.7,1,4,1,1,1,1,3,4,3,OTHER,PC,COLL,2,4,4,4,4,4,4,4,F,24,Business and administration professionals,FALSE,Private,50,0,3
185,S016,iOS,2,5,2,work,38:01.4,39:18.7,1,1,1,3,1,1,2,1,1,"ACQUISITION,NETWORKING","PC,FACE2FACE","COLL,OVER",4,4,2,7,1,7,7,7,F,24,Business and administration professionals,FALSE,Private,50,0,3
186,S016,iOS,2,5,4,work,26:45.8,08:36.8,1,1,1,1,1,3,1,7,1,"ACQUISITION,ANALYSIS,NETWORKING","PC,FACE2FACE",ALONE,1,5,6,7,4,5,7,6,F,24,Business and administration professionals,FALSE,Private,50,0,3
187,S016,iOS,2,5,5,work,07:11.1,09:16.2,1,1,1,1,1,3,3,2,1,ACQUISITION,FACE2FACE,COLL,1,5,5,7,5,7,7,7,F,24,Business and administration professionals,FALSE,Private,50,0,3
188,S016,iOS,2,5,6,work,35:49.3,22:43.6,1,2,1,7,2,1,1,1,3,NETWORKING,FACE2FACE,"COLL,OVER",3,4,4,7,6,5,7,5,F,24,Business and administration professionals,FALSE,Private,50,0,3
189,S016,iOS,3,1,2,work,32:00.6,33:35.2,2,3,3,3,1,4,7,6,6,"ACQUISITION,NETWORKING",PC,ALONE,3,1,1,7,1,3,7,7,F,24,Business and administration professionals,FALSE,Private,50,0,3
190,S016,iOS,3,1,3,work,00:34.5,01:39.6,1,4,1,3,1,1,2,4,6,ACQUISITION,FACE2FACE,ALONE,1,3,1,7,2,7,7,7,F,24,Business and administration professionals,FALSE,Private,50,0,3
191,S016,iOS,3,1,5,work,04:03.8,05:34.5,1,3,1,3,1,1,7,4,4,"ACQUISITION,NETWORKING",PC,ALONE,1,4,1,7,1,7,7,7,F,24,Business and administration professionals,FALSE,Private,50,0,3
192,S016,iOS,3,1,6,work,35:30.7,36:55.1,3,4,3,4,1,4,2,7,4,"ACQUISITION,NETWORKING",PC,ALONE,3,2,2,5,2,7,7,7,F,24,Business and administration professionals,FALSE,Private,50,0,3
193,S175,iOS,1,3,3,work,10:40.4,12:51.4,1,6,2,5,6,1,1,1,3,"ACQUISITION,NETWORKING,ADMINISTRATIVE",PC,"CUSTOMER,COLL",2,7,6,6,7,3,7,4,M,29,Business and administration professionals,FALSE,Private,40,0,3
194,S175,iOS,1,3,4,work,36:01.7,37:47.3,2,3,3,2,2,2,3,4,5,"ACQUISITION,NETWORKING",PC,CUSTOMER,2,7,7,4,7,4,3,3,M,29,Business and administration professionals,FALSE,Private,40,0,3
195,S175,iOS,1,3,5,work,07:46.3,09:44.7,1,3,3,3,2,2,4,5,4,"ACQUISITION,NETWORKING",PC,CUSTOMER,1,5,5,2,6,2,6,6,M,29,Business and administration professionals,FALSE,Private,40,0,3
196,S175,iOS,1,3,6,work,52:45.8,55:17.5,2,2,4,4,5,4,5,6,6,"ACQUISITION,NETWORKING",PC,COLL,1,5,4,4,5,4,5,5,M,29,Business and administration professionals,FALSE,Private,40,0,3
197,S175,iOS,1,3,7,work,07:00.8,08:39.8,5,3,5,5,4,6,6,6,6,"ACQUISITION,NETWORKING",PC,COLL,1,7,6,7,5,2,3,2,M,29,Business and administration professionals,FALSE,Private,40,0,3
198,S175,iOS,2,5,2,work,29:15.6,31:12.4,1,2,1,2,2,1,2,7,1,"ACQUISITION,NETWORKING",PC,CUSTOMER,1,4,5,6,4,6,6,5,M,29,Business and administration professionals,FALSE,Private,40,0,3
199,S175,iOS,2,5,3,work,20:39.3,22:05.1,2,2,3,2,3,2,2,4,3,DISSEMINATION,FACE2FACE,COLL,1,6,5,5,5,6,7,7,M,29,Business and administration professionals,FALSE,Private,40,0,3
200,S175,iOS,2,5,4,work,33:50.8,36:16.1,2,3,1,2,3,1,3,3,4,BREAK,FACE2FACE,COLL,8,1,1,2,1,7,7,7,M,29,Business and administration professionals,FALSE,Private,40,0,3
201,S175,iOS,2,5,6,work,38:57.7,40:17.3,5,4,4,4,4,3,5,5,4,"ACQUISITION,NETWORKING",PC,CUSTOMER,1,6,6,5,4,6,6,6,M,29,Business and administration professionals,FALSE,Private,40,0,3
202,S175,iOS,3,1,2,work,35:49.5,37:11.2,1,3,3,3,4,4,2,3,2,"NETWORKING,ACQUISITION",FACE2FACE,"CUSTOMER,COLL",2,5,4,6,4,3,4,6,M,29,Business and administration professionals,FALSE,Private,40,0,3
203,S175,iOS,3,1,3,work,11:04.1,13:12.0,2,5,4,4,4,3,4,5,4,"ACQUISITION,NETWORKING",PC,CUSTOMER,1,4,4,4,3,5,5,5,M,29,Business and administration professionals,FALSE,Private,40,0,3
204,S175,iOS,3,1,4,work,36:15.1,06:39.9,2,3,4,4,2,5,4,5,6,DISSEMINATION,FACE2FACE,COLL,1,5,6,2,6,2,6,2,M,29,Business and administration professionals,FALSE,Private,40,0,3
205,S175,iOS,3,1,5,work,05:45.6,07:53.7,2,4,5,4,5,6,6,5,6,"ACQUISITION,NETWORKING",PC,CUSTOMER,1,5,6,7,6,2,2,4,M,29,Business and administration professionals,FALSE,Private,40,0,3
206,S175,iOS,3,1,6,work,36:58.7,38:58.0,3,6,5,6,5,3,5,5,5,NETWORKING,PHONE,CUSTOMER,1,6,5,5,5,3,3,3,M,29,Business and administration professionals,FALSE,Private,40,0,3
207,S175,iOS,3,1,7,work,53:27.1,55:11.5,3,4,5,4,4,4,6,6,7,AUTHORING,PC,ALONE,0,3,2,2,2,7,7,7,M,29,Business and administration professionals,FALSE,Private,40,0,3
208,S017,Android,1,5,2,work,28:00.6,32:03.2,2,6,2,1,6,2,2,7,1,ACQUISITION,PAPER,COLL,2,5,4,4,4,4,4,4,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
209,S017,Android,1,5,3,work,05:07.1,16:42.0,3,4,4,6,7,3,5,4,4,ADMINISTRATIVE,FACE2FACE,ALONE,2,4,4,5,5,4,5,5,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
210,S017,Android,1,5,4,work,35:07.2,36:43.9,3,4,6,5,5,5,3,4,4,ADMINISTRATIVE,PC,COLL,0,5,4,3,3,4,4,4,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
211,S017,Android,1,5,5,work,55:07.3,56:47.1,4,4,6,4,6,7,4,4,6,ADMINISTRATIVE,PAPER,ALONE,1,3,3,3,3,4,4,4,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
212,S017,Android,1,5,7,work,00:06.8,01:58.3,4,4,6,4,4,6,4,4,6,OTHER,PAPER,ALONE,1,2,2,4,4,4,3,4,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
213,S017,Android,2,1,1,baseline,14:11.3,20:57.8,4,7,4,4,4,6,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
214,S017,Android,2,1,2,work,19:10.3,32:15.4,4,4,6,4,4,7,4,4,6,ADMINISTRATIVE,PC,ALONE,1,4,4,4,4,4,4,4,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
215,S017,Android,2,1,3,work,09:10.3,10:47.1,4,4,7,4,7,7,4,4,7,ADMINISTRATIVE,PC,ALONE,0,4,4,4,4,4,4,4,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
216,S017,Android,2,1,4,work,33:44.1,35:31.4,3,4,7,5,7,7,6,1,7,ACQUISITION,PC,ALONE,0,4,4,4,4,4,4,4,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
217,S017,Android,2,1,5,work,54:10.9,55:22.3,4,4,7,4,6,7,6,4,6,ANALYSIS,PC,COLL,0,4,4,4,4,4,4,4,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
218,S017,Android,3,3,1,baseline,14:10.3,17:51.0,6,4,3,4,5,5,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
219,S017,Android,3,3,2,work,24:10.3,26:22.8,3,4,7,4,7,7,4,5,7,ACQUISITION,PC,ALONE,0,4,4,4,4,4,5,4,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
220,S017,Android,3,3,3,work,08:19.1,10:06.6,4,4,7,4,6,7,6,1,6,ADMINISTRATIVE,PC,ALONE,1,4,4,4,4,4,4,4,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
221,S017,Android,3,3,4,work,25:25.0,38:11.5,3,5,7,4,7,6,6,5,7,ADMINISTRATIVE,PC,ALONE,0,4,4,4,4,4,4,4,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
222,S017,Android,3,3,5,work,58:05.2,59:21.0,7,4,7,4,7,7,6,4,7,OTHER,PC,ALONE,0,4,4,5,4,4,4,4,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
223,S017,Android,3,3,6,work,26:22.5,35:06.1,4,5,7,4,7,7,3,4,7,ADMINISTRATIVE,PC,COLL,2,5,5,5,4,3,4,4,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
224,S017,Android,3,3,7,work,01:23.2,13:41.5,4,4,7,4,7,7,7,4,7,ADMINISTRATIVE,PC,COLL,1,4,4,4,4,4,4,4,M,46,Business and administration associate professionals,FALSE,Private,38,0,3
225,S018,Android,1,1,2,work,33:38.1,38:34.5,2,2,2,5,3,2,4,2,2,"NETWORKING,ADMINISTRATIVE","FACE2FACE,PC,PHONE,PAPER","COLL,UNDER,CUSTOMER,EXTERNAL",4,3,4,3,3,3,5,5,M,58,Production and specialised services managers,FALSE,Private,40,0,3
226,S018,Android,1,1,3,work,09:39.9,15:14.2,3,2,2,5,3,3,3,2,3,"NETWORKING,ADMINISTRATIVE","FACE2FACE,PHONE,PC","COLL,UNDER",2,3,3,3,3,3,6,6,M,58,Production and specialised services managers,FALSE,Private,40,0,3
227,S018,Android,1,1,4,work,35:01.1,41:32.2,2,2,3,3,3,3,3,4,2,NETWORKING,FACE2FACE,ALONE,2,3,3,3,3,4,4,4,M,58,Production and specialised services managers,FALSE,Private,40,0,3
228,S018,Android,2,3,1,baseline,15:01.3,03:26.6,4,4,4,4,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,58,Production and specialised services managers,FALSE,Private,40,0,3
229,S018,Android,2,3,4,work,35:01.1,53:38.2,4,3,2,4,2,3,3,2,3,"DISSEMINATION,NETWORKING",FACE2FACE,"COLL,UNDER,EXTERNAL",4,4,4,4,5,3,5,4,M,58,Production and specialised services managers,FALSE,Private,40,0,3
230,S018,Android,2,3,6,work,25:01.1,38:47.3,4,3,3,5,4,4,5,4,4,"NETWORKING,ADMINISTRATIVE","FACE2FACE,PC,PHONE,PAPER","COLL,UNDER,EXTERNAL",2,4,4,4,4,3,4,4,M,58,Production and specialised services managers,FALSE,Private,40,0,3
231,S018,Android,3,5,1,baseline,15:01.3,25:38.0,5,4,3,5,4,5,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,58,Production and specialised services managers,FALSE,Private,40,0,3
232,S018,Android,3,5,2,work,30:00.5,33:15.8,4,3,5,5,5,5,4,3,5,"ACQUISITION,ANALYSIS,DISSEMINATION,NETWORKING,ADMINISTRATIVE","FACE2FACE,PC,PHONE","COLL,UNDER,CUSTOMER,EXTERNAL",5,5,5,5,5,3,3,3,M,58,Production and specialised services managers,FALSE,Private,40,0,3
233,S018,Android,3,5,3,work,02:27.9,05:37.7,4,4,4,4,4,4,4,4,4,"NETWORKING,ADMINISTRATIVE","FACE2FACE,PC,PHONE","COLL,UNDER",3,4,4,4,3,3,3,2,M,58,Production and specialised services managers,FALSE,Private,40,0,3
234,S018,Android,3,5,4,work,40:01.1,44:51.5,3,4,4,3,4,3,4,4,4,"ACQUISITION,ADMINISTRATIVE","PC,PHONE",ALONE,0,4,4,3,3,5,5,5,M,58,Production and specialised services managers,FALSE,Private,40,0,3
235,S018,Android,3,5,6,work,28:13.1,30:32.2,3,3,3,4,3,3,4,3,3,"NETWORKING,ADMINISTRATIVE","FACE2FACE,PC,PHONE,PAPER","COLL,UNDER",2,4,4,4,4,3,3,4,M,58,Production and specialised services managers,FALSE,Private,40,0,3
236,S019,Android,1,3,1,baseline,15:01.3,16:01.5,4,4,4,3,5,4,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,29,Business and administration associate professionals,FALSE,Private,50,0,3
237,S019,Android,1,3,4,work,34:34.5,51:59.6,3,3,2,2,2,2,3,3,4,DISSEMINATION,FACE2FACE,ALONE,1,3,5,4,3,1,5,5,M,29,Business and administration associate professionals,FALSE,Private,50,0,3
238,S019,Android,1,3,5,work,03:23.5,04:30.0,3,3,3,2,4,3,4,3,4,DISSEMINATION,FACE2FACE,ALONE,1,4,5,3,3,6,5,5,M,29,Business and administration associate professionals,FALSE,Private,50,0,3
239,S019,Android,1,3,7,work,58:26.2,59:39.6,2,2,2,2,2,2,2,3,3,ACQUISITION,PC,ALONE,0,4,4,2,5,4,6,5,M,29,Business and administration associate professionals,FALSE,Private,50,0,3
240,S019,Android,2,5,1,baseline,15:01.2,27:36.8,3,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,29,Business and administration associate professionals,FALSE,Private,50,0,3
241,S019,Android,2,5,3,work,58:23.0,59:49.8,2,5,3,2,4,3,2,4,3,ACQUISITION,FACE2FACE,COLL,100,4,4,3,3,2,4,3,M,29,Business and administration associate professionals,FALSE,Private,50,0,3
242,S019,Android,2,5,4,work,28:26.4,39:10.1,1,1,2,1,2,2,2,3,2,ACQUISITION,PC,ALONE,0,4,4,5,4,5,7,6,M,29,Business and administration associate professionals,FALSE,Private,50,0,3
243,S019,Android,2,5,5,work,58:27.2,01:17.0,2,3,4,3,2,3,2,4,4,ACQUISITION,"FACE2FACE,PC",ALONE,0,5,5,3,5,6,6,5,M,29,Business and administration associate professionals,FALSE,Private,50,0,3
244,S019,Android,2,5,6,work,34:50.2,36:20.0,2,4,3,4,3,3,4,4,4,ACQUISITION,FACE2FACE,"ALONE,COLL",100,2,3,2,2,2,2,4,M,29,Business and administration associate professionals,FALSE,Private,50,0,3
245,S019,Android,2,5,7,work,13:28.2,14:33.6,2,6,5,4,4,3,5,5,5,NETWORKING,PC,ALONE,0,5,3,3,2,6,6,6,M,29,Business and administration associate professionals,FALSE,Private,50,0,3
246,S019,Android,3,1,2,work,22:49.0,31:46.7,2,4,3,2,4,3,1,3,3,ADMINISTRATIVE,"FACE2FACE,PAPER",UNDER,2,5,6,6,5,3,6,3,M,29,Business and administration associate professionals,FALSE,Private,50,0,3
247,S019,Android,3,1,4,work,32:43.2,49:14.7,2,5,4,5,3,4,4,4,3,NETWORKING,FACE2FACE,UNDER,1,4,5,5,3,3,6,4,M,29,Business and administration associate professionals,FALSE,Private,50,0,3
